unit,cycle,state,drift_alert,structural_drift_score,lead_time_hours,lead_time_confidence,system_health,drift_smooth,ims_policy_state,ims_policy_alert,ims_policy_watch,ims_watch_threshold,ims_alert_threshold
31,121,WATCH,False,789813.9783,0.0,0.35,20,767362.055252,ALERT,True,False,776109.8292052,792202.4512356
31,122,WATCH,False,741202.4263,,0.35,20,765659.614728,ALERT,True,False,776109.8292052,792202.4512356
31,123,WATCH,False,701332.9262,,0.35,20,764056.968476,ALERT,True,False,776109.8292052,792202.4512356
31,124,WATCH,False,695134.3812,,0.35,20,763982.2520880001,ALERT,True,False,776109.8292052,792202.4512356
31,125,WATCH,False,731819.3599,0.0,0.35,20,765144.4838040001,ALERT,True,False,776109.8292052,792202.4512356
31,126,WATCH,False,790353.5587,0.0,0.35,20,764663.888588,ALERT,True,False,776109.8292052,792202.4512356
31,127,WATCH,False,818673.1804,0.0,0.35,20,763862.901832,ALERT,True,False,776109.8292052,792202.4512356
31,128,WATCH,False,820333.5915,0.0,0.35,20,764446.8586159999,ALERT,True,False,776109.8292052,792202.4512356
31,129,STABLE,False,786481.0229,,0.35,20,764750.0016119998,ALERT,True,False,776109.8292052,792202.4512356
31,130,STABLE,False,747486.7347,,0.35,20,765185.503716,ALERT,True,False,776109.8292052,792202.4512356
31,131,STABLE,False,799423.3363,0.0,0.35,20,767390.13722,ALERT,True,False,776109.8292052,792202.4512356
31,132,STABLE,False,889174.556,0.0,0.35,20,770952.151092,ALERT,True,False,776109.8292052,792202.4512356
31,133,STABLE,False,922055.6131,0.0,0.35,20,775494.4127519999,ALERT,True,False,776109.8292052,792202.4512356
31,134,WATCH,False,877248.8734,,0.35,20,779749.913132,ALERT,True,False,776109.8292052,792202.4512356
32,1,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,2,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,3,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,4,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,5,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,6,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,7,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,8,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,9,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,10,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,11,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,12,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,13,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,14,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,15,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,16,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,17,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,18,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,19,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,20,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,21,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,22,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,23,STABLE,False,0.0,,0.0,100,0.0,STABLE,False,False,798357.7080996,812049.9214396001
32,24,STABLE,False,14.0468,,0.99,40,0.5852833333333333,STABLE,False,False,798357.7080996,812049.9214396001
32,25,STABLE,False,27.146,0.0,0.99,40,1.6477119999999998,STABLE,False,False,798357.7080996,812049.9214396001
32,26,WATCH,False,27.8359,0.0,0.99,40,2.761148,STABLE,False,False,798357.7080996,812049.9214396001
32,27,WATCH,False,32.5684,0.0,0.99,40,4.063884,STABLE,False,False,798357.7080996,812049.9214396001
32,28,WATCH,False,39.8602,0.0,0.99,40,5.658292,STABLE,False,False,798357.7080996,812049.9214396001
32,29,WATCH,False,25.842,,0.99,40,6.691972,STABLE,False,False,798357.7080996,812049.9214396001
32,30,WATCH,False,29.1215,0.0,0.99,40,7.856832,STABLE,False,False,798357.7080996,812049.9214396001
32,31,WATCH,False,30.0536,0.0,0.99,40,9.058976,STABLE,False,False,798357.7080996,812049.9214396001
32,32,WATCH,False,947757.9589,0.0,0.35,20,37919.377332,STABLE,False,False,798357.7080996,812049.9214396001
32,33,WATCH,False,910193.2518,,0.35,20,74327.107404,STABLE,False,False,798357.7080996,812049.9214396001
32,34,WATCH,False,841395.5984,,0.35,20,107982.93134,STABLE,False,False,798357.7080996,812049.9214396001
32,35,WATCH,False,798652.6158,,0.35,20,139929.03597199998,STABLE,False,False,798357.7080996,812049.9214396001
32,36,STABLE,False,736621.7582,,0.35,20,169393.9063,STABLE,False,False,798357.7080996,812049.9214396001
32,37,STABLE,False,702596.3036,,0.35,20,197497.758444,STABLE,False,False,798357.7080996,812049.9214396001
32,38,STABLE,False,728201.7661,0.0,0.35,20,226625.829088,STABLE,False,False,798357.7080996,812049.9214396001
32,39,STABLE,False,742025.863,0.0,0.35,20,256306.86360799999,STABLE,False,False,798357.7080996,812049.9214396001
32,40,WATCH,False,765908.8265,0.0,0.35,20,286943.216668,STABLE,False,False,798357.7080996,812049.9214396001
32,41,WATCH,False,821213.0653,0.0,0.35,20,319791.73928,STABLE,False,False,798357.7080996,812049.9214396001
32,42,WATCH,False,851311.5964,0.0,0.35,20,353844.203136,STABLE,False,False,798357.7080996,812049.9214396001
32,43,WATCH,False,842778.7794,,0.35,20,387555.354312,STABLE,False,False,798357.7080996,812049.9214396001
32,44,STABLE,False,819351.7833,,0.35,20,420329.425644,STABLE,False,False,798357.7080996,812049.9214396001
32,45,WATCH,False,789824.747,,0.35,20,451922.415524,STABLE,False,False,798357.7080996,812049.9214396001
32,46,WATCH,False,784029.1762,,0.35,20,483283.58257200004,STABLE,False,False,798357.7080996,812049.9214396001
32,47,WATCH,False,814037.2957,0.0,0.35,20,515845.0744,STABLE,False,False,798357.7080996,812049.9214396001
32,48,WATCH,False,835112.5715,0.0,0.35,20,549249.5772599999,STABLE,False,False,798357.7080996,812049.9214396001
32,49,WATCH,False,810749.0967,,0.35,20,581678.979256,STABLE,False,False,798357.7080996,812049.9214396001
32,50,WATCH,False,793519.4327,,0.35,20,613418.670724,STABLE,False,False,798357.7080996,812049.9214396001
32,51,WATCH,False,796513.4227,0.0,0.35,20,645278.094196,STABLE,False,False,798357.7080996,812049.9214396001
32,52,WATCH,False,788586.2022,,0.35,20,676820.2395479999,STABLE,False,False,798357.7080996,812049.9214396001
32,53,WATCH,False,801008.0802,0.0,0.35,20,708858.9683480001,STABLE,False,False,798357.7080996,812049.9214396001
32,54,WATCH,False,811708.1975,0.0,0.35,20,741326.262568,STABLE,False,False,798357.7080996,812049.9214396001
32,55,WATCH,False,831350.7811,0.0,0.35,20,774579.1289519999,STABLE,False,False,798357.7080996,812049.9214396001
32,56,ALERT,True,850311.9942,0.0,0.35,20,808590.406576,STABLE,False,False,798357.7080996,812049.9214396001
32,57,ALERT,True,811024.0372,,0.35,20,803121.0497079999,STABLE,False,False,798357.7080996,812049.9214396001
32,58,WATCH,False,763971.9518,,0.35,20,797272.197708,STABLE,False,False,798357.7080996,812049.9214396001
32,59,WATCH,False,743458.3236,,0.35,20,793354.706716,STABLE,False,False,798357.7080996,812049.9214396001
32,60,WATCH,False,720861.7235,,0.35,20,790243.071024,STABLE,False,False,798357.7080996,812049.9214396001
32,61,WATCH,False,741820.42,0.0,0.35,20,790451.017496,STABLE,False,False,798357.7080996,812049.9214396001
32,62,STABLE,False,753211.1222,0.0,0.35,20,792475.6102399998,STABLE,False,False,798357.7080996,812049.9214396001
32,63,STABLE,False,741894.861,,0.35,20,793023.334036,STABLE,False,False,798357.7080996,812049.9214396001
32,64,STABLE,False,772443.802,0.0,0.35,20,794240.0515960001,STABLE,False,False,798357.7080996,812049.9214396001
32,65,STABLE,False,815028.1838,0.0,0.35,20,796204.825888,STABLE,False,False,798357.7080996,812049.9214396001
32,66,STABLE,False,883972.8632,0.0,0.35,20,798715.2178039999,STABLE,False,False,798357.7080996,812049.9214396001
32,67,ALERT,True,913651.9882,0.0,0.35,20,801208.833476,STABLE,False,False,798357.7080996,812049.9214396001
32,68,STABLE,False,826425.0116,,0.35,20,800554.682764,STABLE,False,False,798357.7080996,812049.9214396001
32,69,STABLE,False,735155.7215,,0.35,20,797186.840292,STABLE,False,False,798357.7080996,812049.9214396001
32,70,STABLE,False,708376.0258,,0.35,20,793928.891444,STABLE,False,False,798357.7080996,812049.9214396001
32,71,STABLE,False,733611.4514,0.0,0.35,20,791912.182452,STABLE,False,False,798357.7080996,812049.9214396001
32,72,STABLE,False,809199.1805,0.0,0.35,20,791718.657844,STABLE,False,False,798357.7080996,812049.9214396001
32,73,WATCH,False,877801.9218,0.0,0.35,20,793426.231856,STABLE,False,False,798357.7080996,812049.9214396001
32,74,WATCH,False,891423.6809,0.0,0.35,20,796653.2152239999,STABLE,False,False,798357.7080996,812049.9214396001
32,75,STABLE,False,898851.6453,0.0,0.35,20,800866.503728,STABLE,False,False,798357.7080996,812049.9214396001
32,76,WATCH,False,917556.5338,0.0,0.35,20,805708.228172,STABLE,False,False,798357.7080996,812049.9214396001
32,77,WATCH,False,924821.35,0.0,0.35,20,811157.634084,STABLE,False,False,798357.7080996,812049.9214396001
32,78,WATCH,False,917604.4794,,0.35,20,815821.490052,STABLE,False,False,798357.7080996,812049.9214396001
32,79,STABLE,False,856472.395,,0.35,20,817612.0579520001,WATCH,False,True,798357.7080996,812049.9214396001
32,80,WATCH,False,780437.9879,,0.35,20,815575.546224,ALERT,True,False,798357.7080996,812049.9214396001
32,81,WATCH,False,781787.3744,0.0,0.35,20,812834.5614320001,ALERT,True,False,798357.7080996,812049.9214396001
32,82,WATCH,False,803241.0477,0.0,0.35,20,812523.241852,ALERT,True,False,798357.7080996,812049.9214396001
32,83,WATCH,False,807705.0643,0.0,0.35,20,814272.5663520001,ALERT,True,False,798357.7080996,812049.9214396001
32,84,WATCH,False,825707.6308,0.0,0.35,20,817562.5386399999,ALERT,True,False,798357.7080996,812049.9214396001
32,85,WATCH,False,811931.2994,,0.35,20,821205.321676,ALERT,True,False,798357.7080996,812049.9214396001
32,86,WATCH,False,792601.4974,,0.35,20,823236.5647720001,ALERT,True,False,798357.7080996,812049.9214396001
32,87,WATCH,False,778643.7913,,0.35,20,824253.871536,ALERT,True,False,798357.7080996,812049.9214396001
32,88,WATCH,False,731485.0322,,0.35,20,823837.478384,ALERT,True,False,798357.7080996,812049.9214396001
32,89,STABLE,False,703199.2146,,0.35,20,821067.694888,ALERT,True,False,798357.7080996,812049.9214396001
32,90,WATCH,False,724039.9462,0.0,0.35,20,817428.1653839999,ALERT,True,False,798357.7080996,812049.9214396001
32,91,STABLE,False,780265.3845,0.0,0.35,20,813279.8662360001,ALERT,True,False,798357.7080996,812049.9214396001
32,92,STABLE,False,837611.856,0.0,0.35,20,810238.260948,ALERT,True,False,798357.7080996,812049.9214396001
32,93,WATCH,False,858488.5069,0.0,0.35,20,811520.80076,ALERT,True,False,798357.7080996,812049.9214396001
32,94,STABLE,False,799478.8874,,0.35,20,814093.7273960001,ALERT,True,False,798357.7080996,812049.9214396001
32,95,STABLE,False,705271.4818,,0.35,20,813969.545636,ALERT,True,False,798357.7080996,812049.9214396001
32,96,STABLE,False,683532.6682,,0.35,20,811966.3943080001,ALERT,True,False,798357.7080996,812049.9214396001
32,97,STABLE,False,721201.8452,0.0,0.35,20,808446.500896,ALERT,True,False,798357.7080996,812049.9214396001
32,98,WATCH,False,731354.2435,0.0,0.35,20,802588.5937640001,ALERT,True,False,798357.7080996,812049.9214396001
32,99,WATCH,False,765182.0943,0.0,0.35,20,797538.9303,ALERT,True,False,798357.7080996,812049.9214396001
32,100,WATCH,False,800572.7008,0.0,0.35,20,793607.77252,ALERT,True,False,798357.7080996,812049.9214396001
32,101,WATCH,False,779628.8946,,0.35,20,788090.666952,ALERT,True,False,798357.7080996,812049.9214396001
32,102,WATCH,False,819711.9265,0.0,0.35,20,783886.290012,ALERT,True,False,798357.7080996,812049.9214396001
32,103,WATCH,False,886232.3201,0.0,0.35,20,782631.4036399999,ALERT,True,False,798357.7080996,812049.9214396001
32,104,WATCH,False,892681.8426,0.0,0.35,20,784079.7815439999,ALERT,True,False,798357.7080996,812049.9214396001
32,105,WATCH,False,877410.4948,,0.35,20,787958.6818199999,ALERT,True,False,798357.7080996,812049.9214396001
32,106,WATCH,False,811750.1937,,0.35,20,789157.194592,ALERT,True,False,798357.7080996,812049.9214396001
32,107,WATCH,False,733401.5409,,0.35,20,786363.6143199999,ALERT,True,False,798357.7080996,812049.9214396001
32,108,WATCH,False,697190.3592,,0.35,20,781943.026116,ALERT,True,False,798357.7080996,812049.9214396001
32,109,WATCH,False,699426.355,0.0,0.35,20,776891.7750840001,ALERT,True,False,798357.7080996,812049.9214396001
32,110,WATCH,False,790833.6246,0.0,0.35,20,776047.868092,ALERT,True,False,798357.7080996,812049.9214396001
32,111,WATCH,False,861796.1025,0.0,0.35,20,778815.6522959999,ALERT,True,False,798357.7080996,812049.9214396001
32,112,WATCH,False,834402.334,,0.35,20,781045.994004,ALERT,True,False,798357.7080996,812049.9214396001
32,113,WATCH,False,853305.8341,0.0,0.35,20,785918.8260799999,ALERT,True,False,798357.7080996,812049.9214396001
32,114,WATCH,False,862616.9497,0.0,0.35,20,792295.5354839999,ALERT,True,False,798357.7080996,812049.9214396001
32,115,WATCH,False,854820.1197,,0.35,20,797526.742424,ALERT,True,False,798357.7080996,812049.9214396001
32,116,WATCH,False,884805.9158,0.0,0.35,20,801708.3636759999,ALERT,True,False,798357.7080996,812049.9214396001
32,117,STABLE,False,847343.7723,,0.35,20,802097.6403280001,ALERT,True,False,798357.7080996,812049.9214396001
32,118,STABLE,False,763318.9234,,0.35,20,798290.856988,ALERT,True,False,798357.7080996,812049.9214396001
32,119,STABLE,False,748884.1151,,0.35,20,796267.0660959999,ALERT,True,False,798357.7080996,812049.9214396001
32,120,WATCH,False,751220.4779,0.0,0.35,20,798105.02594,ALERT,True,False,798357.7080996,812049.9214396001
32,121,STABLE,False,746665.7486,,0.35,20,800630.3491560001,ALERT,True,False,798357.7080996,812049.9214396001
32,122,STABLE,False,763000.9187,0.0,0.35,20,802302.3120960001,ALERT,True,False,798357.7080996,812049.9214396001
32,123,STABLE,False,751152.6304,,0.35,20,803094.247572,ALERT,True,False,798357.7080996,812049.9214396001
32,124,STABLE,False,705403.575,,0.35,20,800703.1068000001,ALERT,True,False,798357.7080996,812049.9214396001
32,125,STABLE,False,727010.2176,0.0,0.35,20,797760.607472,ALERT,True,False,798357.7080996,812049.9214396001
32,126,STABLE,False,800896.717,0.0,0.35,20,798611.320368,ALERT,True,False,798357.7080996,812049.9214396001
32,127,STABLE,False,818550.4982,0.0,0.35,20,798564.863236,ALERT,True,False,798357.7080996,812049.9214396001
32,128,STABLE,False,804133.2081,,0.35,20,795280.8987560001,ALERT,True,False,798357.7080996,812049.9214396001
32,129,STABLE,False,824500.8017,0.0,0.35,20,792553.6571200001,ALERT,True,False,798357.7080996,812049.9214396001
32,130,STABLE,False,848494.7634,0.0,0.35,20,791397.0278640001,ALERT,True,False,798357.7080996,812049.9214396001
32,131,STABLE,False,805532.2124,,0.35,20,791148.3086120001,ALERT,True,False,798357.7080996,812049.9214396001
32,132,STABLE,False,741849.4728,,0.35,20,791486.225888,ALERT,True,False,798357.7080996,812049.9214396001
32,133,STABLE,False,703048.5947,,0.35,20,791720.555308,ALERT,True,False,798357.7080996,812049.9214396001
32,134,STABLE,False,711457.2181,0.0,0.35,20,792201.789832,ALERT,True,False,798357.7080996,812049.9214396001
32,135,STABLE,False,795357.0229,0.0,0.35,20,792382.725764,ALERT,True,False,798357.7080996,812049.9214396001
32,136,STABLE,False,850475.5241,0.0,0.35,20,791929.9026279999,ALERT,True,False,798357.7080996,812049.9214396001
32,137,STABLE,False,821464.293,,0.35,20,791412.3809880001,ALERT,True,False,798357.7080996,812049.9214396001
32,138,STABLE,False,760998.6366,,0.35,20,787720.093088,ALERT,True,False,798357.7080996,812049.9214396001
32,139,STABLE,False,710602.6284,,0.35,20,781639.520236,ALERT,True,False,798357.7080996,812049.9214396001
32,140,STABLE,False,771830.4927,0.0,0.35,20,778319.935156,ALERT,True,False,798357.7080996,812049.9214396001
32,141,STABLE,False,841907.9734,0.0,0.35,20,776604.0174600001,ALERT,True,False,798357.7080996,812049.9214396001
32,142,STABLE,False,816304.4689,,0.35,20,775362.445324,ALERT,True,False,798357.7080996,812049.9214396001
32,143,STABLE,False,783588.2288,,0.35,20,776173.21754,ALERT,True,False,798357.7080996,812049.9214396001
32,144,STABLE,False,774539.0187,,0.35,20,777199.4136839999,ALERT,True,False,798357.7080996,812049.9214396001
32,145,STABLE,False,791046.3145,0.0,0.35,20,778792.447148,ALERT,True,False,798357.7080996,812049.9214396001
32,146,WATCH,False,832535.0938,0.0,0.35,20,782227.2209559999,ALERT,True,False,798357.7080996,812049.9214396001
32,147,WATCH,False,792515.1258,,0.35,20,783407.78924,ALERT,True,False,798357.7080996,812049.9214396001
32,148,WATCH,False,713973.2878,,0.35,20,781920.615536,ALERT,True,False,798357.7080996,812049.9214396001
32,149,WATCH,False,701799.3862,,0.35,20,781776.447984,ALERT,True,False,798357.7080996,812049.9214396001
32,150,WATCH,False,726262.1355,0.0,0.35,20,781746.5247,ALERT,True,False,798357.7080996,812049.9214396001
32,151,WATCH,False,776311.0547,0.0,0.35,20,780763.0982080001,ALERT,True,False,798357.7080996,812049.9214396001
32,152,WATCH,False,810807.8948,0.0,0.35,20,780453.394072,ALERT,True,False,798357.7080996,812049.9214396001
32,153,WATCH,False,792463.8647,,0.35,20,779986.6203359999,ALERT,True,False,798357.7080996,812049.9214396001
32,154,WATCH,False,728001.1922,,0.35,20,776126.635956,ALERT,True,False,798357.7080996,812049.9214396001
32,155,WATCH,False,684224.2242,,0.35,20,769555.8143879999,ALERT,True,False,798357.7080996,812049.9214396001
32,156,WATCH,False,705594.7474,0.0,0.35,20,765558.3157879999,ALERT,True,False,798357.7080996,812049.9214396001
32,157,WATCH,False,753555.5992,0.0,0.35,20,766026.560844,ALERT,True,False,798357.7080996,812049.9214396001
32,158,WATCH,False,772735.5128,0.0,0.35,20,768814.0375679999,ALERT,True,False,798357.7080996,812049.9214396001
32,159,WATCH,False,822413.5428,0.0,0.35,20,773252.2905560001,ALERT,True,False,798357.7080996,812049.9214396001
32,160,WATCH,False,816934.4285,,0.35,20,774115.3867800001,ALERT,True,False,798357.7080996,812049.9214396001
32,161,WATCH,False,744005.5288,,0.35,20,769856.586968,ALERT,True,False,798357.7080996,812049.9214396001
32,162,WATCH,False,752990.8092,0.0,0.35,20,767117.647616,ALERT,True,False,798357.7080996,812049.9214396001
32,163,WATCH,False,786246.0464,0.0,0.35,20,768127.544008,ALERT,True,False,798357.7080996,812049.9214396001
32,164,WATCH,False,797405.2051,0.0,0.35,20,771599.647076,ALERT,True,False,798357.7080996,812049.9214396001
32,165,WATCH,False,821680.3891,0.0,0.35,20,773593.642932,ALERT,True,False,798357.7080996,812049.9214396001
32,166,WATCH,False,821043.7099,,0.35,20,772759.072392,ALERT,True,False,798357.7080996,812049.9214396001
32,167,WATCH,False,819839.5852,,0.35,20,772900.477044,ALERT,True,False,798357.7080996,812049.9214396001
32,168,WATCH,False,814117.8457,,0.35,20,774121.6617200001,ALERT,True,False,798357.7080996,812049.9214396001
32,169,WATCH,False,784280.0098,,0.35,20,774511.3013640002,ALERT,True,False,798357.7080996,812049.9214396001
32,170,WATCH,False,823758.7988,0.0,0.35,20,775819.8007360001,ALERT,True,False,798357.7080996,812049.9214396001
32,171,WATCH,False,833530.0384,0.0,0.35,20,775859.59852,ALERT,True,False,798357.7080996,812049.9214396001
32,172,WATCH,False,731881.6152,,0.35,20,773434.2580960001,ALERT,True,False,798357.7080996,812049.9214396001
32,173,WATCH,False,682917.3214,,0.35,20,772192.01944,ALERT,True,False,798357.7080996,812049.9214396001
32,174,STABLE,False,693256.7742,0.0,0.35,20,771850.3149599999,ALERT,True,False,798357.7080996,812049.9214396001
32,175,WATCH,False,698657.9629,0.0,0.35,20,770746.148056,ALERT,True,False,798357.7080996,812049.9214396001
32,176,WATCH,False,795997.7313,0.0,0.35,20,771533.61512,ALERT,True,False,798357.7080996,812049.9214396001
32,177,STABLE,False,934149.1976,0.0,0.35,20,776467.2672319999,ALERT,True,False,798357.7080996,812049.9214396001
32,178,WATCH,False,944896.1665,0.0,0.35,20,782564.5593040001,ALERT,True,False,798357.7080996,812049.9214396001
32,179,WATCH,False,902873.2581,,0.35,20,789559.44194,ALERT,True,False,798357.7080996,812049.9214396001
32,180,WATCH,False,885262.6852,,0.35,20,797600.9803800001,ALERT,True,False,798357.7080996,812049.9214396001
32,181,WATCH,False,850676.6476,,0.35,20,803404.256388,ALERT,True,False,798357.7080996,812049.9214396001
32,182,WATCH,False,863878.8265,0.0,0.35,20,807817.1854800001,ALERT,True,False,798357.7080996,812049.9214396001
32,183,WATCH,False,902683.8027,0.0,0.35,20,813015.117076,ALERT,True,False,798357.7080996,812049.9214396001
32,184,WATCH,False,916834.6499,0.0,0.35,20,816791.96136,ALERT,True,False,798357.7080996,812049.9214396001
32,185,WATCH,False,912994.8917,,0.35,20,820634.3798879999,ALERT,True,False,798357.7080996,812049.9214396001
32,186,STABLE,False,857558.4622,,0.35,20,825176.4972239999,ALERT,True,False,798357.7080996,812049.9214396001
32,187,STABLE,False,822377.1003,,0.35,20,827951.948868,ALERT,True,False,798357.7080996,812049.9214396001
32,188,STABLE,False,839256.0783,0.0,0.35,20,830072.350144,ALERT,True,False,798357.7080996,812049.9214396001
32,189,STABLE,False,857632.6108,0.0,0.35,20,832481.446372,ALERT,True,False,798357.7080996,812049.9214396001
32,190,STABLE,False,865962.0544,0.0,0.35,20,834252.712984,ALERT,True,False,798357.7080996,812049.9214396001
32,191,STABLE,False,809035.951,,0.35,20,833772.4026280001,ALERT,True,False,798357.7080996,812049.9214396001
32,192,STABLE,False,755569.0636,,0.35,20,831201.581764,ALERT,True,False,798357.7080996,812049.9214396001
32,193,STABLE,False,739660.5805,,0.35,20,828223.291156,ALERT,True,False,798357.7080996,812049.9214396001
32,194,WATCH,False,711502.0054,,0.35,20,825312.1709799999,ALERT,True,False,798357.7080996,812049.9214396001
32,195,WATCH,False,735433.5519,0.0,0.35,20,821779.1611039999,ALERT,True,False,798357.7080996,812049.9214396001
32,196,WATCH,False,758834.6218,0.0,0.35,20,818791.34444,ALERT,True,False,798357.7080996,812049.9214396001
32,197,WATCH,False,730060.5121,,0.35,20,818718.500316,ALERT,True,False,798357.7080996,812049.9214396001
32,198,WATCH,False,733770.2043,0.0,0.35,20,820752.6156320001,ALERT,True,False,798357.7080996,812049.9214396001
32,199,WATCH,False,762814.0206,0.0,0.35,20,823534.905488,ALERT,True,False,798357.7080996,812049.9214396001
32,200,WATCH,False,784872.1553,0.0,0.35,20,826983.473184,ALERT,True,False,798357.7080996,812049.9214396001
32,201,WATCH,False,796839.5086,0.0,0.35,20,827017.144276,ALERT,True,False,798357.7080996,812049.9214396001
32,202,WATCH,False,780872.9408,,0.35,20,820886.094004,ALERT,True,False,798357.7080996,812049.9214396001
32,203,WATCH,False,783683.3222,0.0,0.35,20,814437.5802319999,ALERT,True,False,798357.7080996,812049.9214396001
32,204,WATCH,False,800391.7549,0.0,0.35,20,810338.3201039999,ALERT,True,False,798357.7080996,812049.9214396001
32,205,WATCH,False,779940.4179,,0.35,20,806125.429412,ALERT,True,False,798357.7080996,812049.9214396001
32,206,WATCH,False,775717.9204,,0.35,20,803127.0803240001,ALERT,True,False,798357.7080996,812049.9214396001
32,207,WATCH,False,819335.0949,0.0,0.35,20,801345.3310599999,ALERT,True,False,798357.7080996,812049.9214396001
32,208,WATCH,False,831097.0303,0.0,0.35,20,798481.8601640001,ALERT,True,False,798357.7080996,812049.9214396001
32,209,WATCH,False,875090.3696,0.0,0.35,20,796812.088952,ALERT,True,False,798357.7080996,812049.9214396001
32,210,WATCH,False,948454.0383,0.0,0.35,20,798230.4548160001,ALERT,True,False,798357.7080996,812049.9214396001
32,211,WATCH,False,880476.7704,,0.35,20,799147.1871440001,ALERT,True,False,798357.7080996,812049.9214396001
32,212,WATCH,False,795131.0848,,0.35,20,798057.346524,ALERT,True,False,798357.7080996,812049.9214396001
32,213,WATCH,False,768942.5942,,0.35,20,795244.8071599999,ALERT,True,False,798357.7080996,812049.9214396001
32,214,WATCH,False,741602.0384,,0.35,20,790603.5842640001,ALERT,True,False,798357.7080996,812049.9214396001
32,215,WATCH,False,769783.6127,0.0,0.35,20,786756.446596,ALERT,True,False,798357.7080996,812049.9214396001
32,216,WATCH,False,808277.9513,0.0,0.35,20,786726.1266079999,ALERT,True,False,798357.7080996,812049.9214396001
32,217,WATCH,False,780150.8753,,0.35,20,787709.399076,ALERT,True,False,798357.7080996,812049.9214396001
32,218,WATCH,False,760371.7382,,0.35,20,788537.845384,ALERT,True,False,798357.7080996,812049.9214396001
32,219,STABLE,False,742021.5927,,0.35,20,789758.6288760001,ALERT,True,False,798357.7080996,812049.9214396001
32,220,WATCH,False,744342.1484,0.0,0.35,20,790114.9727360001,ALERT,True,False,798357.7080996,812049.9214396001
32,221,WATCH,False,779364.1963,0.0,0.35,20,790936.155716,ALERT,True,False,798357.7080996,812049.9214396001
32,222,STABLE,False,801665.1146,0.0,0.35,20,793800.339816,ALERT,True,False,798357.7080996,812049.9214396001
32,223,WATCH,False,812974.2274,0.0,0.35,20,796968.50074,ALERT,True,False,798357.7080996,812049.9214396001
32,224,WATCH,False,829238.6248,0.0,0.35,20,799625.484908,ALERT,True,False,798357.7080996,812049.9214396001
32,225,WATCH,False,825291.679,,0.35,20,801242.265856,ALERT,True,False,798357.7080996,812049.9214396001
32,226,STABLE,False,796100.7424,,0.35,20,801212.715208,ALERT,True,False,798357.7080996,812049.9214396001
32,227,WATCH,False,795051.3159,,0.35,20,801779.850212,ALERT,True,False,798357.7080996,812049.9214396001
32,228,WATCH,False,863644.7573,0.0,0.35,20,804978.3076160001,ALERT,True,False,798357.7080996,812049.9214396001
32,229,WATCH,False,890631.6699,0.0,0.35,20,808587.904216,ALERT,True,False,798357.7080996,812049.9214396001
32,230,WATCH,False,846880.6524,,0.35,20,811265.5135959999,ALERT,True,False,798357.7080996,812049.9214396001
32,231,WATCH,False,854977.2026,0.0,0.35,20,814435.8848839999,ALERT,True,False,798357.7080996,812049.9214396001
32,232,WATCH,False,830316.8903,,0.35,20,814875.1567,ALERT,True,False,798357.7080996,812049.9214396001
32,233,WATCH,False,747377.7032,,0.35,20,811526.383616,ALERT,True,False,798357.7080996,812049.9214396001
32,234,WATCH,False,783815.6959,0.0,0.35,20,807875.396668,ALERT,True,False,798357.7080996,812049.9214396001
32,235,WATCH,False,848682.5882,0.0,0.35,20,803884.538664,ALERT,True,False,798357.7080996,812049.9214396001
