unit,cycle,state,drift_alert,structural_drift_score,lead_time_hours,lead_time_confidence,system_health
9,200,WATCH,False,811537.903,,0.35,20
9,201,WATCH,False,834229.4009,0.0,0.35,20
9,202,WATCH,False,852399.6241,0.0,0.35,20
9,203,WATCH,False,838063.8551,,0.35,20
9,204,WATCH,False,874701.8902,0.0,0.35,20
9,205,WATCH,False,939051.3467,0.0,0.35,20
9,206,WATCH,False,933319.5617,,0.35,20
9,207,STABLE,False,880790.855,,0.35,20
9,208,WATCH,False,831749.8089,,0.35,20
9,209,STABLE,False,766117.3654,,0.35,20
9,210,WATCH,False,747687.5599,,0.35,20
9,211,WATCH,False,843759.7808,0.0,0.35,20
9,212,STABLE,False,918577.0389,0.0,0.35,20
9,213,STABLE,False,921250.6513,0.0,0.35,20
9,214,WATCH,False,948984.6877,0.0,0.35,20
9,215,WATCH,False,932245.316,,0.35,20
9,216,STABLE,False,904093.4586,,0.35,20
9,217,STABLE,False,924485.1679,0.0,0.35,20
9,218,STABLE,False,841536.4851,,0.35,20
9,219,STABLE,False,733424.6733,,0.35,20
9,220,STABLE,False,761539.2296,0.0,0.35,20
9,221,STABLE,False,813536.643,0.0,0.35,20
9,222,STABLE,False,852052.1115,0.0,0.35,20
9,223,WATCH,False,882851.3834,0.0,0.35,20
9,224,WATCH,False,843679.2714,,0.35,20
9,225,WATCH,False,817705.2,,0.35,20
9,226,WATCH,False,835774.7265,0.0,0.35,20
9,227,WATCH,False,843412.0354,0.0,0.35,20
9,228,WATCH,False,872111.656,0.0,0.35,20
9,229,WATCH,False,884878.1277,0.0,0.35,20
9,230,WATCH,False,800624.9297,,0.35,20
9,231,WATCH,False,777036.5356,,0.35,20
9,232,WATCH,False,808954.7523,0.0,0.35,20
9,233,WATCH,False,788532.4508,,0.35,20
9,234,WATCH,False,834282.7416,0.0,0.35,20
9,235,WATCH,False,936669.9877,0.0,0.35,20
9,236,WATCH,False,908346.0046,,0.35,20
9,237,WATCH,False,878698.9955,,0.35,20
9,238,WATCH,False,897246.092,0.0,0.35,20
9,239,WATCH,False,814009.6964,,0.35,20
9,240,WATCH,False,742280.203,,0.35,20
9,241,WATCH,False,781301.369,0.0,0.35,20
9,242,WATCH,False,828244.6704,0.0,0.35,20
9,243,WATCH,False,865646.1857,0.0,0.35,20
9,244,WATCH,False,930348.6338,0.0,0.35,20
9,245,WATCH,False,940238.2121,0.0,0.35,20
9,246,WATCH,False,886276.6692,,0.35,20
9,247,WATCH,False,871211.2996,,0.35,20
9,248,WATCH,False,877733.1783,0.0,0.35,20
9,249,WATCH,False,836801.4283,,0.35,20
9,250,WATCH,False,852312.164,0.0,0.35,20
9,251,WATCH,False,892294.5458,0.0,0.35,20
9,252,WATCH,False,912569.4871,0.0,0.35,20
9,253,WATCH,False,949780.3827,0.0,0.35,20
9,254,WATCH,False,940404.272,,0.35,20
9,255,STABLE,False,929941.086,,0.35,20
9,256,WATCH,False,904204.0571,,0.35,20
9,257,STABLE,False,823386.6539,,0.35,20
9,258,STABLE,False,791297.8752,,0.35,20
9,259,STABLE,False,782144.2601,,0.35,20
9,260,STABLE,False,771411.7648,,0.35,20
9,261,STABLE,False,837063.5629,0.0,0.35,20
9,262,STABLE,False,871882.5558,0.0,0.35,20
9,263,STABLE,False,809689.1552,,0.35,20
9,264,STABLE,False,761589.7329,,0.35,20
9,265,WATCH,False,740650.9291,,0.35,20
9,266,WATCH,False,759762.0181,0.0,0.35,20
9,267,WATCH,False,835552.1049,0.0,0.35,20
9,268,STABLE,False,884675.4454,0.0,0.35,20
9,269,STABLE,False,877449.9904,,0.35,20
9,270,STABLE,False,855370.484,,0.35,20
9,271,STABLE,False,852349.0406,,0.35,20
9,272,STABLE,False,830315.8317,,0.35,20
9,273,STABLE,False,779023.3145,,0.35,20
9,274,WATCH,False,795274.9739,0.0,0.35,20
9,275,WATCH,False,827715.8646,0.0,0.35,20
9,276,WATCH,False,824245.8651,,0.35,20
9,277,WATCH,False,899748.4924,0.0,0.35,20
9,278,WATCH,False,939307.5823,0.0,0.35,20
9,279,WATCH,False,833084.3081,,0.35,20
9,280,WATCH,False,776894.9785,,0.35,20
9,281,WATCH,False,798141.5189,0.0,0.35,20
9,282,WATCH,False,803754.8266,0.0,0.35,20
9,283,WATCH,False,837715.6089,0.0,0.35,20
9,284,WATCH,False,868938.2466,0.0,0.35,20
10,1,STABLE,False,0.0,,0.0,100
10,2,STABLE,False,0.0,,0.0,100
10,3,STABLE,False,0.0,,0.0,100
10,4,STABLE,False,0.0,,0.0,100
10,5,STABLE,False,0.0,,0.0,100
10,6,STABLE,False,0.0,,0.0,100
10,7,STABLE,False,0.0,,0.0,100
10,8,STABLE,False,0.0,,0.0,100
10,9,STABLE,False,0.0,,0.0,100
10,10,STABLE,False,0.0,,0.0,100
10,11,STABLE,False,0.0,,0.0,100
10,12,STABLE,False,0.0,,0.0,100
10,13,STABLE,False,0.0,,0.0,100
10,14,STABLE,False,0.0,,0.0,100
10,15,STABLE,False,0.0,,0.0,100
10,16,STABLE,False,0.0,,0.0,100
10,17,STABLE,False,0.0,,0.0,100
10,18,STABLE,False,0.0,,0.0,100
10,19,STABLE,False,0.0,,0.0,100
10,20,STABLE,False,0.0,,0.0,100
10,21,STABLE,False,0.0,,0.0,100
10,22,STABLE,False,0.0,,0.0,100
10,23,STABLE,False,0.0,,0.0,100
11,1,STABLE,False,0.0,,0.0,100
11,2,STABLE,False,0.0,,0.0,100
11,3,STABLE,False,0.0,,0.0,100
11,4,STABLE,False,0.0,,0.0,100
11,5,STABLE,False,0.0,,0.0,100
11,6,STABLE,False,0.0,,0.0,100
11,7,STABLE,False,0.0,,0.0,100
11,8,STABLE,False,0.0,,0.0,100
11,9,STABLE,False,0.0,,0.0,100
11,10,STABLE,False,0.0,,0.0,100
11,11,STABLE,False,0.0,,0.0,100
11,12,STABLE,False,0.0,,0.0,100
11,13,STABLE,False,0.0,,0.0,100
11,14,STABLE,False,0.0,,0.0,100
11,15,STABLE,False,0.0,,0.0,100
11,16,STABLE,False,0.0,,0.0,100
11,17,STABLE,False,0.0,,0.0,100
11,18,STABLE,False,0.0,,0.0,100
11,19,STABLE,False,0.0,,0.0,100
11,20,STABLE,False,0.0,,0.0,100
11,21,STABLE,False,0.0,,0.0,100
11,22,STABLE,False,0.0,,0.0,100
11,23,STABLE,False,0.0,,0.0,100
11,24,STABLE,False,14.7787,,0.99,40
11,25,STABLE,False,49.1877,0.0,0.99,40
11,26,WATCH,False,43.8978,,0.99,40
11,27,WATCH,False,21.973,,0.99,40
11,28,WATCH,False,32.8466,0.0,0.99,40
11,29,WATCH,False,35.8826,0.0,0.99,40
11,30,WATCH,False,24.4491,,0.99,40
11,31,WATCH,False,47.9826,0.0,0.99,40
11,32,WATCH,False,760413.4541,0.0,0.35,20
11,33,WATCH,False,745436.5832,,0.35,20
11,34,WATCH,False,780344.2124,0.0,0.35,20
11,35,WATCH,False,810297.5251,0.0,0.35,20
11,36,WATCH,False,861559.6536,0.0,0.35,20
11,37,WATCH,False,905329.6588,0.0,0.35,20
11,38,WATCH,False,919362.4871,0.0,0.35,20
11,39,WATCH,False,912903.3222,,0.35,20
11,40,WATCH,False,890475.4114,,0.35,20
11,41,WATCH,False,875560.9677,,0.35,20
11,42,STABLE,False,826882.0369,,0.35,20
11,43,STABLE,False,755255.7827,,0.35,20
11,44,STABLE,False,747101.907,,0.35,20
11,45,STABLE,False,797203.9574,0.0,0.35,20
11,46,STABLE,False,808226.9546,0.0,0.35,20
11,47,WATCH,False,841441.5639,0.0,0.35,20
11,48,ALERT,True,853573.3591,0.0,0.35,20
11,49,WATCH,False,786115.516,,0.35,20
11,50,WATCH,False,788139.8669,0.0,0.35,20
11,51,WATCH,False,789685.7991,0.0,0.35,20
11,52,WATCH,False,791254.7152,0.0,0.35,20
11,53,WATCH,False,848784.6473,0.0,0.35,20
11,54,WATCH,False,823367.3654,,0.35,20
11,55,WATCH,False,790673.8998,,0.35,20
11,56,WATCH,False,802116.1196,0.0,0.35,20
11,57,WATCH,False,785288.9751,,0.35,20
11,58,WATCH,False,824188.1053,0.0,0.35,20
11,59,WATCH,False,831867.1807,0.0,0.35,20
11,60,WATCH,False,756830.0114,,0.35,20
11,61,WATCH,False,730708.4291,,0.35,20
11,62,WATCH,False,762266.3526,0.0,0.35,20
11,63,WATCH,False,837496.4342,0.0,0.35,20
11,64,WATCH,False,881291.8875,0.0,0.35,20
11,65,WATCH,False,881943.0508,0.0,0.35,20
11,66,WATCH,False,847788.577,,0.35,20
11,67,STABLE,False,740153.5817,,0.35,20
11,68,WATCH,False,702567.0303,,0.35,20
11,69,WATCH,False,787118.7671,0.0,0.35,20
11,70,WATCH,False,835194.298,0.0,0.35,20
11,71,WATCH,False,846003.4703,0.0,0.35,20
11,72,WATCH,False,852002.0837,0.0,0.35,20
11,73,WATCH,False,795972.4953,,0.35,20
11,74,WATCH,False,742723.1481,,0.35,20
11,75,WATCH,False,759856.7165,0.0,0.35,20
11,76,WATCH,False,797589.7143,0.0,0.35,20
11,77,WATCH,False,833989.526,0.0,0.35,20
11,78,WATCH,False,863007.1867,0.0,0.35,20
11,79,STABLE,False,807263.3168,,0.35,20
11,80,WATCH,False,757015.7127,,0.35,20
11,81,WATCH,False,773201.0497,0.0,0.35,20
11,82,WATCH,False,787783.8435,0.0,0.35,20
12,1,STABLE,False,0.0,,0.0,100
12,2,STABLE,False,0.0,,0.0,100
12,3,STABLE,False,0.0,,0.0,100
12,4,STABLE,False,0.0,,0.0,100
12,5,STABLE,False,0.0,,0.0,100
12,6,STABLE,False,0.0,,0.0,100
12,7,STABLE,False,0.0,,0.0,100
12,8,STABLE,False,0.0,,0.0,100
12,9,STABLE,False,0.0,,0.0,100
12,10,STABLE,False,0.0,,0.0,100
12,11,STABLE,False,0.0,,0.0,100
12,12,STABLE,False,0.0,,0.0,100
12,13,STABLE,False,0.0,,0.0,100
12,14,STABLE,False,0.0,,0.0,100
12,15,STABLE,False,0.0,,0.0,100
12,16,STABLE,False,0.0,,0.0,100
12,17,STABLE,False,0.0,,0.0,100
12,18,STABLE,False,0.0,,0.0,100
12,19,STABLE,False,0.0,,0.0,100
12,20,STABLE,False,0.0,,0.0,100
12,21,STABLE,False,0.0,,0.0,100
12,22,STABLE,False,0.0,,0.0,100
12,23,STABLE,False,0.0,,0.0,100
12,24,STABLE,False,8.1962,,0.99,40
12,25,STABLE,False,18.681,0.0,0.99,40
12,26,WATCH,False,40.8066,0.0,0.99,40
12,27,WATCH,False,30.5679,,0.99,40
12,28,WATCH,False,18.8312,,0.99,40
12,29,WATCH,False,28.3325,0.0,0.99,40
12,30,WATCH,False,28.1716,,0.99,40
12,31,WATCH,False,29.3658,0.0,0.99,40
12,32,WATCH,False,898221.2699,0.0,0.35,20
12,33,WATCH,False,895588.7112,,0.35,20
12,34,WATCH,False,855658.3743,,0.35,20
12,35,WATCH,False,852323.2706,,0.35,20
12,36,WATCH,False,839938.9586,,0.35,20
12,37,WATCH,False,840237.4648,0.0,0.35,20
12,38,STABLE,False,920009.6922,0.0,0.35,20
12,39,WATCH,False,956077.5065,0.0,0.35,20
12,40,WATCH,False,883815.3342,,0.35,20
12,41,WATCH,False,827515.5897,,0.35,20
12,42,STABLE,False,798612.9293,,0.35,20
12,43,STABLE,False,778955.2672,,0.35,20
12,44,STABLE,False,822133.6062,0.0,0.35,20
12,45,WATCH,False,891887.4939,0.0,0.35,20
12,46,WATCH,False,890132.4385,,0.35,20
12,47,WATCH,False,889294.5987,,0.35,20
12,48,WATCH,False,870242.3583,,0.35,20
12,49,WATCH,False,817413.125,,0.35,20
12,50,WATCH,False,829264.0678,0.0,0.35,20
12,51,WATCH,False,850997.8159,0.0,0.35,20
12,52,WATCH,False,869426.9472,0.0,0.35,20
12,53,WATCH,False,904059.516,0.0,0.35,20
12,54,WATCH,False,870190.194,,0.35,20
12,55,WATCH,False,848204.2997,,0.35,20
12,56,WATCH,False,854940.8509,0.0,0.35,20
12,57,WATCH,False,818328.3856,,0.35,20
12,58,WATCH,False,831954.7723,0.0,0.35,20
12,59,WATCH,False,862414.3531,0.0,0.35,20
12,60,WATCH,False,855869.0089,,0.35,20
12,61,WATCH,False,850852.75,,0.35,20
12,62,WATCH,False,829264.5528,,0.35,20
12,63,ALERT,True,865357.4592,0.0,0.35,20
12,64,ALERT,True,912851.0479,0.0,0.35,20
12,65,STABLE,False,875456.1664,,0.35,20
12,66,WATCH,False,863189.1398,,0.35,20
12,67,WATCH,False,879424.5974,0.0,0.35,20
12,68,WATCH,False,855407.0978,,0.35,20
12,69,WATCH,False,842963.4996,,0.35,20
12,70,WATCH,False,872203.5534,0.0,0.35,20
12,71,WATCH,False,854812.8134,,0.35,20
12,72,WATCH,False,812808.155,,0.35,20
12,73,WATCH,False,852311.3683,0.0,0.35,20
12,74,WATCH,False,884071.8598,0.0,0.35,20
12,75,WATCH,False,846228.4433,,0.35,20
12,76,WATCH,False,830788.1748,,0.35,20
12,77,WATCH,False,791285.7155,,0.35,20
12,78,WATCH,False,768541.2963,,0.35,20
12,79,WATCH,False,817810.494,0.0,0.35,20
12,80,WATCH,False,855473.7955,0.0,0.35,20
12,81,WATCH,False,865787.1955,0.0,0.35,20
12,82,WATCH,False,888952.9111,0.0,0.35,20
12,83,WATCH,False,906538.6574,0.0,0.35,20
12,84,WATCH,False,898257.2196,,0.35,20
12,85,WATCH,False,874352.9506,,0.35,20
12,86,WATCH,False,850633.645,,0.35,20
12,87,WATCH,False,823196.052,,0.35,20
12,88,WATCH,False,778828.9415,,0.35,20
12,89,WATCH,False,751639.9971,,0.35,20
12,90,WATCH,False,765361.8692,0.0,0.35,20
12,91,WATCH,False,756211.6096,,0.35,20
12,92,WATCH,False,764872.4838,0.0,0.35,20
12,93,WATCH,False,852950.9908,0.0,0.35,20
12,94,WATCH,False,890727.356,0.0,0.35,20
12,95,WATCH,False,848671.6714,,0.35,20
12,96,WATCH,False,863354.643,0.0,0.35,20
12,97,WATCH,False,902026.3068,0.0,0.35,20
12,98,WATCH,False,902538.4588,0.0,0.35,20
12,99,STABLE,False,875334.9791,,0.35,20
12,100,STABLE,False,814557.074,,0.35,20
12,101,STABLE,False,765935.305,,0.35,20
12,102,STABLE,False,789208.8032,0.0,0.35,20
12,103,STABLE,False,862722.9893,0.0,0.35,20
12,104,STABLE,False,930974.8695,0.0,0.35,20
12,105,STABLE,False,912619.6696,,0.35,20
12,106,STABLE,False,802299.635,,0.35,20
12,107,STABLE,False,741914.2397,,0.35,20
12,108,STABLE,False,758499.8645,0.0,0.35,20
12,109,STABLE,False,808221.4336,0.0,0.35,20
12,110,STABLE,False,848210.7368,0.0,0.35,20
12,111,STABLE,False,833105.2372,,0.35,20
12,112,STABLE,False,805987.2175,,0.35,20
12,113,STABLE,False,801271.3522,,0.35,20
12,114,STABLE,False,852089.009,0.0,0.35,20
12,115,STABLE,False,918707.6411,0.0,0.35,20
12,116,WATCH,False,894351.6069,,0.35,20
12,117,STABLE,False,826786.7586,,0.35,20
12,118,WATCH,False,770466.3951,,0.35,20
12,119,WATCH,False,733362.9877,,0.35,20
12,120,WATCH,False,763179.5,0.0,0.35,20
12,121,WATCH,False,822106.3497,0.0,0.35,20
12,122,WATCH,False,843953.4179,0.0,0.35,20
12,123,WATCH,False,861098.2658,0.0,0.35,20
12,124,WATCH,False,893707.1987,0.0,0.35,20
12,125,WATCH,False,879943.7241,,0.35,20
12,126,WATCH,False,863232.5683,,0.35,20
12,127,WATCH,False,829777.9216,,0.35,20
12,128,WATCH,False,761795.0926,,0.35,20
12,129,WATCH,False,774822.2809,0.0,0.35,20
12,130,WATCH,False,809026.4709,0.0,0.35,20
12,131,WATCH,False,832656.5862,0.0,0.35,20
12,132,WATCH,False,896485.6683,0.0,0.35,20
12,133,WATCH,False,882348.6376,,0.35,20
12,134,WATCH,False,869980.9461,,0.35,20
12,135,WATCH,False,886923.6533,0.0,0.35,20
12,136,WATCH,False,834357.2014,,0.35,20
12,137,WATCH,False,815495.8401,,0.35,20
12,138,WATCH,False,822002.961,0.0,0.35,20
12,139,WATCH,False,841142.7018,0.0,0.35,20
12,140,WATCH,False,921644.3798,0.0,0.35,20
12,141,WATCH,False,978047.4261,0.0,0.35,20
12,142,WATCH,False,940472.7941,,0.35,20
12,143,WATCH,False,830901.4571,,0.35,20
12,144,WATCH,False,739053.7554,,0.35,20
12,145,STABLE,False,759251.9126,0.0,0.35,20
12,146,STABLE,False,816959.0708,0.0,0.35,20
12,147,STABLE,False,832774.6427,0.0,0.35,20
12,148,STABLE,False,877166.3342,0.0,0.35,20
12,149,STABLE,False,861258.764,,0.35,20
12,150,STABLE,False,757895.4569,,0.35,20
12,151,STABLE,False,779975.269,0.0,0.35,20
12,152,STABLE,False,871217.5732,0.0,0.35,20
12,153,STABLE,False,834083.7558,,0.35,20
12,154,STABLE,False,839550.6652,0.0,0.35,20
12,155,STABLE,False,863565.4803,0.0,0.35,20
12,156,STABLE,False,789305.9319,,0.35,20
12,157,STABLE,False,782803.3411,,0.35,20
12,158,WATCH,False,830695.4762,0.0,0.35,20
12,159,WATCH,False,800258.8554,,0.35,20
12,160,WATCH,False,779493.1003,,0.35,20
12,161,WATCH,False,821009.0959,0.0,0.35,20
12,162,WATCH,False,861516.1278,0.0,0.35,20
12,163,STABLE,False,894720.1271,0.0,0.35,20
12,164,WATCH,False,912585.3,0.0,0.35,20
12,165,WATCH,False,890557.1087,,0.35,20
12,166,WATCH,False,812833.1176,,0.35,20
12,167,WATCH,False,784007.6438,,0.35,20
12,168,STABLE,False,833054.6947,0.0,0.35,20
12,169,STABLE,False,837466.169,0.0,0.35,20
12,170,STABLE,False,785330.8366,,0.35,20
12,171,STABLE,False,784813.7447,,0.35,20
12,172,STABLE,False,800434.7639,0.0,0.35,20
12,173,STABLE,False,832277.1963,0.0,0.35,20
12,174,STABLE,False,917140.3787,0.0,0.35,20
12,175,STABLE,False,947797.0498,0.0,0.35,20
12,176,WATCH,False,897954.2867,,0.35,20
12,177,STABLE,False,834549.4894,,0.35,20
12,178,WATCH,False,826853.0131,,0.35,20
12,179,WATCH,False,875953.2035,0.0,0.35,20
12,180,WATCH,False,876416.6008,0.0,0.35,20
12,181,WATCH,False,876835.8955,0.0,0.35,20
12,182,WATCH,False,896404.0267,0.0,0.35,20
12,183,WATCH,False,840649.9425,,0.35,20
12,184,WATCH,False,839356.1374,,0.35,20
12,185,WATCH,False,875955.5694,0.0,0.35,20
12,186,WATCH,False,826961.1015,,0.35,20
12,187,WATCH,False,782245.7557,,0.35,20
12,188,STABLE,False,758122.4675,,0.35,20
12,189,WATCH,False,749750.7994,,0.35,20
12,190,WATCH,False,809673.5174,0.0,0.35,20
12,191,WATCH,False,896586.5246,0.0,0.35,20
12,192,STABLE,False,966119.7445,0.0,0.35,20
12,193,WATCH,False,975893.3325,0.0,0.35,20
12,194,WATCH,False,925768.9852,,0.35,20
12,195,WATCH,False,901899.4977,,0.35,20
12,196,STABLE,False,832452.9153,,0.35,20
12,197,STABLE,False,765169.8343,,0.35,20
12,198,WATCH,False,766789.7015,0.0,0.35,20
12,199,STABLE,False,756649.3721,,0.35,20
12,200,STABLE,False,792597.7795,0.0,0.35,20
12,201,STABLE,False,896107.383,0.0,0.35,20
12,202,WATCH,False,910893.6624,0.0,0.35,20
12,203,WATCH,False,896121.9397,,0.35,20
12,204,WATCH,False,906631.4723,0.0,0.35,20
12,205,WATCH,False,840442.6101,,0.35,20
12,206,WATCH,False,816534.4499,,0.35,20
12,207,WATCH,False,877228.0697,0.0,0.35,20
12,208,WATCH,False,846017.0934,,0.35,20
12,209,WATCH,False,775565.4546,,0.35,20
12,210,WATCH,False,795206.2792,0.0,0.35,20
12,211,WATCH,False,824040.1588,0.0,0.35,20
12,212,WATCH,False,883149.2043,0.0,0.35,20
12,213,WATCH,False,992486.2278,0.0,0.35,20
12,214,WATCH,False,989469.4097,,0.35,20
12,215,STABLE,False,913303.2544,,0.35,20
12,216,STABLE,False,853633.8612,,0.35,20
12,217,STABLE,False,816320.1652,,0.35,20
12,218,STABLE,False,813659.9304,,0.35,20
12,219,STABLE,False,836879.7749,0.0,0.35,20
12,220,STABLE,False,857837.0925,0.0,0.35,20
12,221,WATCH,False,890089.3458,0.0,0.35,20
12,222,WATCH,False,917942.1033,0.0,0.35,20
12,223,WATCH,False,909857.369,,0.35,20
12,224,WATCH,False,832446.7371,,0.35,20
12,225,WATCH,False,735868.9981,,0.35,20
12,226,WATCH,False,719957.2564,,0.35,20
12,227,WATCH,False,801047.4938,0.0,0.35,20
12,228,WATCH,False,917348.8631,0.0,0.35,20
12,229,WATCH,False,965951.824,0.0,0.35,20
12,230,WATCH,False,943032.8515,,0.35,20
12,231,WATCH,False,904687.6144,,0.35,20
12,232,WATCH,False,883919.4945,,0.35,20
12,233,WATCH,False,909901.6817,0.0,0.35,20
12,234,WATCH,False,923619.1916,0.0,0.35,20
12,235,WATCH,False,849527.8465,,0.35,20
12,236,WATCH,False,780274.4202,,0.35,20
12,237,WATCH,False,764446.4467,,0.35,20
12,238,WATCH,False,818164.3657,0.0,0.35,20
12,239,WATCH,False,876943.7659,0.0,0.35,20
12,240,WATCH,False,854769.2723,,0.35,20
12,241,WATCH,False,819637.1488,,0.35,20
12,242,STABLE,False,771252.5954,,0.35,20
12,243,WATCH,False,738580.8003,,0.35,20
12,244,WATCH,False,807593.016,0.0,0.35,20
12,245,STABLE,False,874248.8639,0.0,0.35,20
12,246,STABLE,False,886087.9936,0.0,0.35,20
12,247,STABLE,False,891552.7488,0.0,0.35,20
12,248,STABLE,False,864027.5481,,0.35,20
12,249,STABLE,False,844475.6754,,0.35,20
12,250,STABLE,False,834874.0517,,0.35,20
12,251,STABLE,False,776778.323,,0.35,20
12,252,WATCH,False,741210.1871,,0.35,20
12,253,WATCH,False,763439.94,0.0,0.35,20
12,254,STABLE,False,823802.3461,0.0,0.35,20
12,255,STABLE,False,964105.0016,0.0,0.35,20
12,256,STABLE,False,1061318.1824,0.0,0.35,20
12,257,WATCH,False,965950.934,,0.35,20
12,258,WATCH,False,893104.6799,,0.35,20
12,259,STABLE,False,834917.903,,0.35,20
12,260,WATCH,False,749757.9265,,0.35,20
12,261,WATCH,False,817424.7817,0.0,0.35,20
12,262,WATCH,False,892832.4155,0.0,0.35,20
12,263,WATCH,False,845340.8376,,0.35,20
12,264,WATCH,False,880207.8685,0.0,0.35,20
12,265,WATCH,False,936894.7717,0.0,0.35,20
12,266,WATCH,False,925089.2346,,0.35,20
12,267,WATCH,False,939523.4464,0.0,0.35,20
12,268,WATCH,False,931885.4074,,0.35,20
12,269,WATCH,False,872206.7402,,0.35,20
12,270,WATCH,False,822643.3323,,0.35,20
13,1,STABLE,False,0.0,,0.0,100
13,2,STABLE,False,0.0,,0.0,100
13,3,STABLE,False,0.0,,0.0,100
13,4,STABLE,False,0.0,,0.0,100
13,5,STABLE,False,0.0,,0.0,100
13,6,STABLE,False,0.0,,0.0,100
13,7,STABLE,False,0.0,,0.0,100
13,8,STABLE,False,0.0,,0.0,100
13,9,STABLE,False,0.0,,0.0,100
13,10,STABLE,False,0.0,,0.0,100
13,11,STABLE,False,0.0,,0.0,100
13,12,STABLE,False,0.0,,0.0,100
13,13,STABLE,False,0.0,,0.0,100
13,14,STABLE,False,0.0,,0.0,100
13,15,STABLE,False,0.0,,0.0,100
13,16,STABLE,False,0.0,,0.0,100
13,17,STABLE,False,0.0,,0.0,100
13,18,STABLE,False,0.0,,0.0,100
13,19,STABLE,False,0.0,,0.0,100
13,20,STABLE,False,0.0,,0.0,100
13,21,STABLE,False,0.0,,0.0,100
13,22,STABLE,False,0.0,,0.0,100
13,23,STABLE,False,0.0,,0.0,100
13,24,STABLE,False,13.2813,,0.99,40
13,25,STABLE,False,14.9058,0.0,0.99,40
13,26,WATCH,False,10.4039,,0.99,40
13,27,WATCH,False,10.9832,0.0,0.99,40
13,28,WATCH,False,13.5471,0.0,0.99,40
13,29,WATCH,False,25.9249,0.0,0.99,40
13,30,WATCH,False,26.6037,0.0,0.99,40
13,31,WATCH,False,38.9356,0.0,0.99,40
13,32,WATCH,False,881677.1345,0.0,0.35,20
13,33,WATCH,False,898137.0483,0.0,0.35,20
13,34,WATCH,False,832828.6248,,0.35,20
13,35,WATCH,False,806144.8123,,0.35,20
13,36,WATCH,False,781289.1413,,0.35,20
13,37,WATCH,False,747745.1474,,0.35,20
13,38,STABLE,False,791005.398,0.0,0.35,20
13,39,WATCH,False,833719.5945,0.0,0.35,20
13,40,WATCH,False,823810.8124,,0.35,20
13,41,WATCH,False,837825.5002,0.0,0.35,20
13,42,WATCH,False,804695.992,,0.35,20
13,43,WATCH,False,758450.7867,,0.35,20
13,44,WATCH,False,843818.4309,0.0,0.35,20
13,45,WATCH,False,897595.841,0.0,0.35,20
13,46,WATCH,False,841478.5516,,0.35,20
13,47,WATCH,False,846932.6493,0.0,0.35,20
13,48,WATCH,False,864056.3046,0.0,0.35,20
13,49,WATCH,False,836738.2092,,0.35,20
13,50,WATCH,False,810355.7432,,0.35,20
13,51,WATCH,False,805212.9031,,0.35,20
13,52,WATCH,False,762879.1227,,0.35,20
13,53,WATCH,False,729780.8519,,0.35,20
13,54,WATCH,False,794407.2365,0.0,0.35,20
13,55,STABLE,False,894141.2426,0.0,0.35,20
13,56,WATCH,False,939723.0367,0.0,0.35,20
13,57,WATCH,False,930239.9147,,0.35,20
13,58,STABLE,False,863086.5998,,0.35,20
13,59,STABLE,False,805301.8358,,0.35,20
13,60,STABLE,False,785110.846,,0.35,20
13,61,STABLE,False,807060.7692,0.0,0.35,20
13,62,STABLE,False,856401.8397,0.0,0.35,20
13,63,STABLE,False,858956.9693,0.0,0.35,20
13,64,STABLE,False,817326.3246,,0.35,20
13,65,STABLE,False,807712.4206,,0.35,20
13,66,STABLE,False,872338.5696,0.0,0.35,20
13,67,STABLE,False,944647.299,0.0,0.35,20
13,68,STABLE,False,904575.9952,,0.35,20
13,69,STABLE,False,854331.0778,,0.35,20
13,70,STABLE,False,846724.8056,,0.35,20
13,71,STABLE,False,810198.6363,,0.35,20
13,72,WATCH,False,813945.152,0.0,0.35,20
13,73,WATCH,False,839509.0958,0.0,0.35,20
13,74,WATCH,False,800483.8092,,0.35,20
13,75,WATCH,False,797562.5655,,0.35,20
13,76,WATCH,False,841516.7052,0.0,0.35,20
13,77,WATCH,False,829994.591,,0.35,20
13,78,WATCH,False,824933.1134,,0.35,20
13,79,WATCH,False,819647.9749,,0.35,20
13,80,WATCH,False,796414.7263,,0.35,20
13,81,WATCH,False,807220.5599,0.0,0.35,20
13,82,WATCH,False,829217.0752,0.0,0.35,20
13,83,WATCH,False,860924.1124,0.0,0.35,20
13,84,WATCH,False,845803.27,,0.35,20
13,85,WATCH,False,777528.2092,,0.35,20
13,86,WATCH,False,770817.406,,0.35,20
13,87,WATCH,False,768072.1783,,0.35,20
13,88,WATCH,False,769799.1431,0.0,0.35,20
13,89,STABLE,False,850111.2621,0.0,0.35,20
13,90,STABLE,False,890540.3498,0.0,0.35,20
13,91,STABLE,False,835739.6715,,0.35,20
13,92,WATCH,False,774418.5296,,0.35,20
13,93,WATCH,False,778953.9046,0.0,0.35,20
13,94,WATCH,False,775369.1618,,0.35,20
13,95,WATCH,False,755289.8125,,0.35,20
13,96,WATCH,False,785279.5075,0.0,0.35,20
13,97,WATCH,False,783392.8113,,0.35,20
13,98,WATCH,False,771051.5891,,0.35,20
13,99,WATCH,False,841246.009,0.0,0.35,20
13,100,WATCH,False,881343.9566,0.0,0.35,20
13,101,WATCH,False,860934.0177,,0.35,20
13,102,WATCH,False,892255.4517,0.0,0.35,20
13,103,WATCH,False,888429.5808,,0.35,20
